"Datum","Standort","Parameter","Intervall","Einheit","Wert","Status"
"2025-03-15T08:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",84.92,"bereinigt"
"2025-03-15T08:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",2.88,"bereinigt"
"2025-03-15T08:00+0100","Zch_Schimmelstrasse","T","h1","°C",5.39,"bereinigt"
"2025-03-15T08:00+0100","Zch_Schimmelstrasse","WD","h1","°",27.5,"bereinigt"
"2025-03-15T08:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.26,"bereinigt"
"2025-03-15T08:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.97,"bereinigt"
"2025-03-15T08:00+0100","Zch_Schimmelstrasse","p","h1","hPa",958.28,"bereinigt"
"2025-03-15T08:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",77.66,"bereinigt"
"2025-03-15T08:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T08:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",16.12,"bereinigt"
"2025-03-15T08:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.25,"bereinigt"
"2025-03-15T08:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",52.31,"bereinigt"
"2025-03-15T08:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",1.92,"bereinigt"
"2025-03-15T08:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",1.76,"bereinigt"
"2025-03-15T08:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",955.63,"bereinigt"
"2025-03-15T09:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",91.59,"bereinigt"
"2025-03-15T09:00+0100","Zch_Heubeeribüel","T","h1","°C",3.5,"bereinigt"
"2025-03-15T09:00+0100","Zch_Heubeeribüel","p","h1","hPa",935.41,"bereinigt"
"2025-03-15T09:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",75.98,"bereinigt"
"2025-03-15T09:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",3.75,"bereinigt"
"2025-03-15T09:00+0100","Zch_Rosengartenstrasse","T","h1","°C",5.48,"bereinigt"
"2025-03-15T09:00+0100","Zch_Rosengartenstrasse","WD","h1","°",90.48,"bereinigt"
"2025-03-15T09:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.87,"bereinigt"
"2025-03-15T09:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.6,"bereinigt"
"2025-03-15T09:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",955.65,"bereinigt"
"2025-03-15T09:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",83.99,"bereinigt"
"2025-03-15T09:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",32.67,"bereinigt"
"2025-03-15T09:00+0100","Zch_Schimmelstrasse","T","h1","°C",5.76,"bereinigt"
"2025-03-15T09:00+0100","Zch_Schimmelstrasse","WD","h1","°",5.98,"bereinigt"
"2025-03-15T09:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.03,"bereinigt"
"2025-03-15T09:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.79,"bereinigt"
"2025-03-15T09:00+0100","Zch_Schimmelstrasse","p","h1","hPa",958.31,"bereinigt"
"2025-03-15T09:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",76.55,"bereinigt"
"2025-03-15T09:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",30.13,"bereinigt"
"2025-03-15T09:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",76.81,"bereinigt"
"2025-03-15T09:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.59,"bereinigt"
"2025-03-15T09:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",49.94,"bereinigt"
"2025-03-15T09:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.9,"bereinigt"
"2025-03-15T09:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.79,"bereinigt"
"2025-03-15T09:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",955.6,"bereinigt"
"2025-03-15T10:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",88.1,"bereinigt"
"2025-03-15T10:00+0100","Zch_Heubeeribüel","T","h1","°C",4.17,"bereinigt"
"2025-03-15T10:00+0100","Zch_Heubeeribüel","p","h1","hPa",935.66,"bereinigt"
"2025-03-15T10:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",74.7,"bereinigt"
"2025-03-15T10:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T10:00+0100","Zch_Rosengartenstrasse","T","h1","°C",6.04,"bereinigt"
"2025-03-15T10:00+0100","Zch_Rosengartenstrasse","WD","h1","°",92.68,"bereinigt"
"2025-03-15T10:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.77,"bereinigt"
"2025-03-15T10:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.49,"bereinigt"
"2025-03-15T10:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",955.89,"bereinigt"
"2025-03-15T10:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",81.74,"bereinigt"
"2025-03-15T10:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",20.38,"bereinigt"
"2025-03-15T10:00+0100","Zch_Schimmelstrasse","T","h1","°C",6.45,"bereinigt"
"2025-03-15T10:00+0100","Zch_Schimmelstrasse","WD","h1","°",7.16,"bereinigt"
"2025-03-15T10:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",0.96,"bereinigt"
"2025-03-15T10:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.75,"bereinigt"
"2025-03-15T10:00+0100","Zch_Schimmelstrasse","p","h1","hPa",958.47,"bereinigt"
"2025-03-15T10:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",75.29,"bereinigt"
"2025-03-15T10:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",8.5,"bereinigt"
"2025-03-15T10:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",105.5,"bereinigt"
"2025-03-15T10:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.18,"bereinigt"
"2025-03-15T10:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",46.79,"bereinigt"
"2025-03-15T10:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.63,"bereinigt"
"2025-03-15T10:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.52,"bereinigt"
"2025-03-15T10:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",955.82,"bereinigt"
"2025-03-15T11:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",83.16,"bereinigt"
"2025-03-15T11:00+0100","Zch_Heubeeribüel","T","h1","°C",4.67,"bereinigt"
"2025-03-15T11:00+0100","Zch_Heubeeribüel","p","h1","hPa",935.88,"bereinigt"
"2025-03-15T11:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",69.12,"bereinigt"
"2025-03-15T11:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T11:00+0100","Zch_Rosengartenstrasse","T","h1","°C",6.55,"bereinigt"
"2025-03-15T11:00+0100","Zch_Rosengartenstrasse","WD","h1","°",89.88,"bereinigt"
"2025-03-15T11:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.81,"bereinigt"
"2025-03-15T11:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.57,"bereinigt"
"2025-03-15T11:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",956.1,"bereinigt"
"2025-03-15T11:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",76.68,"bereinigt"
"2025-03-15T11:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T11:00+0100","Zch_Schimmelstrasse","T","h1","°C",6.87,"bereinigt"
"2025-03-15T11:00+0100","Zch_Schimmelstrasse","WD","h1","°",357.39,"bereinigt"
"2025-03-15T11:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.31,"bereinigt"
"2025-03-15T11:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",0.95,"bereinigt"
"2025-03-15T11:00+0100","Zch_Schimmelstrasse","p","h1","hPa",958.63,"bereinigt"
"2025-03-15T11:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",69.94,"bereinigt"
"2025-03-15T11:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T11:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",104.3,"bereinigt"
"2025-03-15T11:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.69,"bereinigt"
"2025-03-15T11:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",47.1,"bereinigt"
"2025-03-15T11:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.84,"bereinigt"
"2025-03-15T11:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.69,"bereinigt"
"2025-03-15T11:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",956.02,"bereinigt"
"2025-03-15T12:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",81.29,"bereinigt"
"2025-03-15T12:00+0100","Zch_Heubeeribüel","T","h1","°C",4.89,"bereinigt"
"2025-03-15T12:00+0100","Zch_Heubeeribüel","p","h1","hPa",936.32,"bereinigt"
"2025-03-15T12:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",67.24,"bereinigt"
"2025-03-15T12:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T12:00+0100","Zch_Rosengartenstrasse","T","h1","°C",6.71,"bereinigt"
"2025-03-15T12:00+0100","Zch_Rosengartenstrasse","WD","h1","°",95.02,"bereinigt"
"2025-03-15T12:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.71,"bereinigt"
"2025-03-15T12:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.35,"bereinigt"
"2025-03-15T12:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",956.54,"bereinigt"
"2025-03-15T12:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",73.94,"bereinigt"
"2025-03-15T12:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T12:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.09,"bereinigt"
"2025-03-15T12:00+0100","Zch_Schimmelstrasse","WD","h1","°",356.46,"bereinigt"
"2025-03-15T12:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.43,"bereinigt"
"2025-03-15T12:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.08,"bereinigt"
"2025-03-15T12:00+0100","Zch_Schimmelstrasse","p","h1","hPa",959.07,"bereinigt"
"2025-03-15T12:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",68.27,"bereinigt"
"2025-03-15T12:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T12:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",85.08,"bereinigt"
"2025-03-15T12:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.93,"bereinigt"
"2025-03-15T12:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",37.81,"bereinigt"
"2025-03-15T12:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.78,"bereinigt"
"2025-03-15T12:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.63,"bereinigt"
"2025-03-15T12:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",956.54,"bereinigt"
"2025-03-15T13:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",80.04,"bereinigt"
"2025-03-15T13:00+0100","Zch_Heubeeribüel","T","h1","°C",5.18,"bereinigt"
"2025-03-15T13:00+0100","Zch_Heubeeribüel","p","h1","hPa",936.44,"bereinigt"
"2025-03-15T13:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",65.47,"bereinigt"
"2025-03-15T13:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T13:00+0100","Zch_Rosengartenstrasse","T","h1","°C",7.11,"bereinigt"
"2025-03-15T13:00+0100","Zch_Rosengartenstrasse","WD","h1","°",91.06,"bereinigt"
"2025-03-15T13:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.87,"bereinigt"
"2025-03-15T13:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.51,"bereinigt"
"2025-03-15T13:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",956.67,"bereinigt"
"2025-03-15T13:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",71.66,"bereinigt"
"2025-03-15T13:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T13:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.39,"bereinigt"
"2025-03-15T13:00+0100","Zch_Schimmelstrasse","WD","h1","°",0.11,"bereinigt"
"2025-03-15T13:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.55,"bereinigt"
"2025-03-15T13:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.26,"bereinigt"
"2025-03-15T13:00+0100","Zch_Schimmelstrasse","p","h1","hPa",959.23,"bereinigt"
"2025-03-15T13:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",66.42,"bereinigt"
"2025-03-15T13:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T13:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",99.33,"bereinigt"
"2025-03-15T13:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.17,"bereinigt"
"2025-03-15T13:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",42.73,"bereinigt"
"2025-03-15T13:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",2.97,"bereinigt"
"2025-03-15T13:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",2.84,"bereinigt"
"2025-03-15T13:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",956.69,"bereinigt"
"2025-03-15T14:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",79.6,"bereinigt"
"2025-03-15T14:00+0100","Zch_Heubeeribüel","T","h1","°C",4.96,"bereinigt"
"2025-03-15T14:00+0100","Zch_Heubeeribüel","p","h1","hPa",936.5,"bereinigt"
"2025-03-15T14:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",65.47,"bereinigt"
"2025-03-15T14:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T14:00+0100","Zch_Rosengartenstrasse","T","h1","°C",6.89,"bereinigt"
"2025-03-15T14:00+0100","Zch_Rosengartenstrasse","WD","h1","°",90.16,"bereinigt"
"2025-03-15T14:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.96,"bereinigt"
"2025-03-15T14:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.63,"bereinigt"
"2025-03-15T14:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",956.75,"bereinigt"
"2025-03-15T14:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",70.57,"bereinigt"
"2025-03-15T14:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T14:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.33,"bereinigt"
"2025-03-15T14:00+0100","Zch_Schimmelstrasse","WD","h1","°",5.11,"bereinigt"
"2025-03-15T14:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.76,"bereinigt"
"2025-03-15T14:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.36,"bereinigt"
"2025-03-15T14:00+0100","Zch_Schimmelstrasse","p","h1","hPa",959.29,"bereinigt"
"2025-03-15T14:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",65.81,"bereinigt"
"2025-03-15T14:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T14:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",76.5,"bereinigt"
"2025-03-15T14:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",7.03,"bereinigt"
"2025-03-15T14:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",45.49,"bereinigt"
"2025-03-15T14:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",3.51,"bereinigt"
"2025-03-15T14:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",3.4,"bereinigt"
"2025-03-15T14:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",956.77,"bereinigt"
"2025-03-15T15:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",81.36,"bereinigt"
"2025-03-15T15:00+0100","Zch_Heubeeribüel","T","h1","°C",4.61,"bereinigt"
"2025-03-15T15:00+0100","Zch_Heubeeribüel","p","h1","hPa",936.58,"bereinigt"
"2025-03-15T15:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",66.65,"bereinigt"
"2025-03-15T15:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T15:00+0100","Zch_Rosengartenstrasse","T","h1","°C",6.7,"bereinigt"
"2025-03-15T15:00+0100","Zch_Rosengartenstrasse","WD","h1","°",84.13,"bereinigt"
"2025-03-15T15:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",1.09,"bereinigt"
"2025-03-15T15:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.86,"bereinigt"
"2025-03-15T15:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",956.83,"bereinigt"
"2025-03-15T15:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",71.89,"bereinigt"
"2025-03-15T15:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T15:00+0100","Zch_Schimmelstrasse","T","h1","°C",7.08,"bereinigt"
"2025-03-15T15:00+0100","Zch_Schimmelstrasse","WD","h1","°",9.67,"bereinigt"
"2025-03-15T15:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.82,"bereinigt"
"2025-03-15T15:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.39,"bereinigt"
"2025-03-15T15:00+0100","Zch_Schimmelstrasse","p","h1","hPa",959.31,"bereinigt"
"2025-03-15T15:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",66.9,"bereinigt"
"2025-03-15T15:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T15:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",60.21,"bereinigt"
"2025-03-15T15:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.78,"bereinigt"
"2025-03-15T15:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",52.38,"bereinigt"
"2025-03-15T15:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",3.72,"bereinigt"
"2025-03-15T15:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",3.58,"bereinigt"
"2025-03-15T15:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",956.85,"bereinigt"
"2025-03-15T16:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",83.16,"bereinigt"
"2025-03-15T16:00+0100","Zch_Heubeeribüel","T","h1","°C",4.32,"bereinigt"
"2025-03-15T16:00+0100","Zch_Heubeeribüel","p","h1","hPa",936.89,"bereinigt"
"2025-03-15T16:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",68.19,"bereinigt"
"2025-03-15T16:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T16:00+0100","Zch_Rosengartenstrasse","T","h1","°C",6.47,"bereinigt"
"2025-03-15T16:00+0100","Zch_Rosengartenstrasse","WD","h1","°",81.38,"bereinigt"
"2025-03-15T16:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",0.91,"bereinigt"
"2025-03-15T16:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.76,"bereinigt"
"2025-03-15T16:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",957.09,"bereinigt"
"2025-03-15T16:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",73.29,"bereinigt"
"2025-03-15T16:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T16:00+0100","Zch_Schimmelstrasse","T","h1","°C",6.85,"bereinigt"
"2025-03-15T16:00+0100","Zch_Schimmelstrasse","WD","h1","°",20.0,"bereinigt"
"2025-03-15T16:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.7,"bereinigt"
"2025-03-15T16:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.38,"bereinigt"
"2025-03-15T16:00+0100","Zch_Schimmelstrasse","p","h1","hPa",959.62,"bereinigt"
"2025-03-15T16:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",68.03,"bereinigt"
"2025-03-15T16:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T16:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",31.66,"bereinigt"
"2025-03-15T16:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.55,"bereinigt"
"2025-03-15T16:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",57.93,"bereinigt"
"2025-03-15T16:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",3.5,"bereinigt"
"2025-03-15T16:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",3.36,"bereinigt"
"2025-03-15T16:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",957.11,"bereinigt"
"2025-03-15T17:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",85.64,"bereinigt"
"2025-03-15T17:00+0100","Zch_Heubeeribüel","T","h1","°C",3.99,"bereinigt"
"2025-03-15T17:00+0100","Zch_Heubeeribüel","p","h1","hPa",937.28,"bereinigt"
"2025-03-15T17:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",70.1,"bereinigt"
"2025-03-15T17:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T17:00+0100","Zch_Rosengartenstrasse","T","h1","°C",6.11,"bereinigt"
"2025-03-15T17:00+0100","Zch_Rosengartenstrasse","WD","h1","°",84.06,"bereinigt"
"2025-03-15T17:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",1.14,"bereinigt"
"2025-03-15T17:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",1.0,"bereinigt"
"2025-03-15T17:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",957.47,"bereinigt"
"2025-03-15T17:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",75.37,"bereinigt"
"2025-03-15T17:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.02,"bereinigt"
"2025-03-15T17:00+0100","Zch_Schimmelstrasse","T","h1","°C",6.56,"bereinigt"
"2025-03-15T17:00+0100","Zch_Schimmelstrasse","WD","h1","°",2.15,"bereinigt"
"2025-03-15T17:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.88,"bereinigt"
"2025-03-15T17:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.55,"bereinigt"
"2025-03-15T17:00+0100","Zch_Schimmelstrasse","p","h1","hPa",960.0,"bereinigt"
"2025-03-15T17:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",70.22,"bereinigt"
"2025-03-15T17:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T17:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",20.15,"bereinigt"
"2025-03-15T17:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",6.24,"bereinigt"
"2025-03-15T17:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",58.52,"bereinigt"
"2025-03-15T17:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",3.43,"bereinigt"
"2025-03-15T17:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",3.28,"bereinigt"
"2025-03-15T17:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",957.49,"bereinigt"
"2025-03-15T18:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",89.13,"bereinigt"
"2025-03-15T18:00+0100","Zch_Heubeeribüel","T","h1","°C",3.54,"bereinigt"
"2025-03-15T18:00+0100","Zch_Heubeeribüel","p","h1","hPa",937.85,"bereinigt"
"2025-03-15T18:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",73.71,"bereinigt"
"2025-03-15T18:00+0100","Zch_Rosengartenstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T18:00+0100","Zch_Rosengartenstrasse","T","h1","°C",5.65,"bereinigt"
"2025-03-15T18:00+0100","Zch_Rosengartenstrasse","WD","h1","°",82.57,"bereinigt"
"2025-03-15T18:00+0100","Zch_Rosengartenstrasse","WVs","h1","m/s",1.01,"bereinigt"
"2025-03-15T18:00+0100","Zch_Rosengartenstrasse","WVv","h1","m/s",0.91,"bereinigt"
"2025-03-15T18:00+0100","Zch_Rosengartenstrasse","p","h1","hPa",958.16,"bereinigt"
"2025-03-15T18:00+0100","Zch_Schimmelstrasse","Hr","h1","%Hr",78.94,"bereinigt"
"2025-03-15T18:00+0100","Zch_Schimmelstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T18:00+0100","Zch_Schimmelstrasse","T","h1","°C",6.08,"bereinigt"
"2025-03-15T18:00+0100","Zch_Schimmelstrasse","WD","h1","°",6.71,"bereinigt"
"2025-03-15T18:00+0100","Zch_Schimmelstrasse","WVs","h1","m/s",1.71,"bereinigt"
"2025-03-15T18:00+0100","Zch_Schimmelstrasse","WVv","h1","m/s",1.34,"bereinigt"
"2025-03-15T18:00+0100","Zch_Schimmelstrasse","p","h1","hPa",960.61,"bereinigt"
"2025-03-15T18:00+0100","Zch_Stampfenbachstrasse","Hr","h1","%Hr",73.44,"bereinigt"
"2025-03-15T18:00+0100","Zch_Stampfenbachstrasse","RainDur","h1","min",0.0,"bereinigt"
"2025-03-15T18:00+0100","Zch_Stampfenbachstrasse","StrGlo","h1","W/m2",0.92,"bereinigt"
"2025-03-15T18:00+0100","Zch_Stampfenbachstrasse","T","h1","°C",5.81,"bereinigt"
"2025-03-15T18:00+0100","Zch_Stampfenbachstrasse","WD","h1","°",58.24,"bereinigt"
"2025-03-15T18:00+0100","Zch_Stampfenbachstrasse","WVs","h1","m/s",3.39,"bereinigt"
"2025-03-15T18:00+0100","Zch_Stampfenbachstrasse","WVv","h1","m/s",3.26,"bereinigt"
"2025-03-15T18:00+0100","Zch_Stampfenbachstrasse","p","h1","hPa",958.18,"bereinigt"
"2025-03-15T19:00+0100","Zch_Heubeeribüel","Hr","h1","%Hr",93.83,"bereinigt"
"2025-03-15T19:00+0100","Zch_Heubeeribüel","T","h1","°C",3.09,"bereinigt"
"2025-03-15T19:00+0100","Zch_Heubeeribüel","p","h1","hPa",938.34,"bereinigt"
"2025-03-15T19:00+0100","Zch_Rosengartenstrasse","Hr","h1","%Hr",76.87,"bereinigt"
